"REGION_ID","timePeriod","no","asynchrony0","asynchrony1","asynchrony2","metric","rep"
66,1999,6,0.18513731,0.3954246705,0.4744856758,"asynchronyBetween",10
66,1999,7,0.229638142,0.4659864344,0.564869275,"asynchronyBetween",10
66,1999,1,0,0,0,"asynchronyWithin",1
66,1999,2,0.401417152778989,0.27319526408533,0.240392981425276,"asynchronyWithin",1
66,1999,3,0.522621689899203,0.473704514386078,0.510321712894878,"asynchronyWithin",1
66,1999,5,0.69283526683618,0.686094492838615,0.704737067668855,"asynchronyWithin",1
66,1999,10,0.635931292965485,0.724609493989215,0.731756921185079,"asynchronyWithin",1
66,1999,20,0.73000370981943,0.731805732227506,0.714139419072146,"asynchronyWithin",1
66,1999,30,0.803592537779607,0.793370552723761,0.790670248939981,"asynchronyWithin",1
66,1999,40,0.798045078640802,0.820493232517864,0.806648075870375,"asynchronyWithin",1
66,1999,50,0.83481990064603,0.856296934410411,0.843873071926858,"asynchronyWithin",1
66,1999,60,0.831109233216381,0.861627838248568,0.86620186038066,"asynchronyWithin",1
66,1999,70,0.814933937260872,0.888005442365933,0.9231461479821,"asynchronyWithin",1
66,1999,80,0.830345436366247,0.894114374442072,0.918120179883022,"asynchronyWithin",1
66,1999,90,0.824002039771189,0.909520788748742,0.931044173127055,"asynchronyWithin",1
66,1999,100,0.831677943941183,0.906411851758889,0.933990552505675,"asynchronyWithin",1
66,1999,120,0.821640149528988,0.915281332057556,0.940261117618887,"asynchronyWithin",1
66,1999,140,0.9137180882,0.9524447545,0.976024629,"asynchronyWithin",1
66,1999,1,0,0,0,"asynchronyWithin",2
66,1999,2,0.361088954555522,0.303940682535305,0.355228452722424,"asynchronyWithin",2
66,1999,3,0.454611162297927,0.406712993409979,0.391784314717972,"asynchronyWithin",2
66,1999,5,0.582617988079507,0.557431057367645,0.617758247989572,"asynchronyWithin",2
66,1999,10,0.753359988363111,0.699274340118116,0.708504926008897,"asynchronyWithin",2
66,1999,20,0.801726807808816,0.787966579114796,0.742897849516316,"asynchronyWithin",2
66,1999,30,0.839812470331671,0.844242714196829,0.817766362355003,"asynchronyWithin",2
66,1999,40,0.843589467402731,0.860466765275973,0.856144763497025,"asynchronyWithin",2
66,1999,50,0.839570579426748,0.865940180722096,0.865023203802922,"asynchronyWithin",2
66,1999,60,0.838847044273393,0.876227845997067,0.88375420680075,"asynchronyWithin",2
66,1999,70,0.8264651755849,0.910783723367985,0.943582313711526,"asynchronyWithin",2
66,1999,80,0.817824587611213,0.915055555656552,0.951500987293347,"asynchronyWithin",2
66,1999,90,0.806517658398702,0.900568645848509,0.942701709993396,"asynchronyWithin",2
66,1999,100,0.8047809673264,0.897829257454338,0.942895079524409,"asynchronyWithin",2
66,1999,120,0.807062333879081,0.908806899199948,0.941277625013676,"asynchronyWithin",2
66,1999,140,0.9171181032,0.9481230135,0.9747115427,"asynchronyWithin",2
66,1999,1,0,0,0,"asynchronyWithin",3
66,1999,2,0.21299770849915,0.326460154375793,0.300924532539334,"asynchronyWithin",3
66,1999,3,0.453548376411957,0.468815865934949,0.538214917172593,"asynchronyWithin",3
66,1999,5,0.596887931723909,0.614250630145602,0.749696993952351,"asynchronyWithin",3
66,1999,10,0.613223271384915,0.693424938647496,0.839737462107694,"asynchronyWithin",3
66,1999,20,0.698785959495406,0.805480690372283,0.875489730259784,"asynchronyWithin",3
66,1999,30,0.755130925147144,0.830530926153588,0.909950128585538,"asynchronyWithin",3
66,1999,40,0.782041727886161,0.858843916120909,0.897546291880643,"asynchronyWithin",3
66,1999,50,0.795038275433659,0.855412984156527,0.894114458651185,"asynchronyWithin",3
66,1999,60,0.780724837974104,0.85151866236226,0.878031924856305,"asynchronyWithin",3
66,1999,70,0.773778412204719,0.883785242601692,0.937306812528516,"asynchronyWithin",3
66,1999,80,0.776533051186082,0.892661827853818,0.934565117259287,"asynchronyWithin",3
66,1999,90,0.786023712847517,0.89607137624519,0.933938493099691,"asynchronyWithin",3
66,1999,100,0.800637700029374,0.913164653249872,0.942633959871644,"asynchronyWithin",3
66,1999,120,0.801839371895323,0.909275064770894,0.941619122488257,"asynchronyWithin",3
66,1999,140,0.9109662858,0.9469364606,0.971745962,"asynchronyWithin",3
66,1999,1,0,0,0,"asynchronyWithin",4
66,1999,2,0.261444286880426,0.397213588974359,0.408129129045141,"asynchronyWithin",4
66,1999,3,0.406726587445426,0.469238826802617,0.452315183156261,"asynchronyWithin",4
66,1999,5,0.422560277449463,0.509609915465272,0.522284833777692,"asynchronyWithin",4
66,1999,10,0.575028997958886,0.6542720337827,0.651624361857992,"asynchronyWithin",4
66,1999,20,0.701753558386702,0.78093228619002,0.760620700776174,"asynchronyWithin",4
66,1999,30,0.742700189709153,0.872559188288235,0.8722794203643,"asynchronyWithin",4
66,1999,40,0.748371675167001,0.864769266494122,0.869375969147009,"asynchronyWithin",4
66,1999,50,0.769114414509432,0.868692645162478,0.870344077401402,"asynchronyWithin",4
66,1999,60,0.785391350714703,0.851266675879166,0.852859484653455,"asynchronyWithin",4
66,1999,70,0.765939098180985,0.902440544614384,0.9292708567107,"asynchronyWithin",4
66,1999,80,0.799330224229838,0.909694295713494,0.941435717180512,"asynchronyWithin",4
66,1999,90,0.789921126575844,0.915702817539235,0.952135072044269,"asynchronyWithin",4
66,1999,100,0.792470370669115,0.915873780788451,0.956014855010254,"asynchronyWithin",4
66,1999,120,0.80212206661441,0.913744515428368,0.941201709102644,"asynchronyWithin",4
66,1999,140,0.9242189429,0.953176634,0.9767445834,"asynchronyWithin",4
66,1999,1,0,0,0,"asynchronyWithin",5
66,1999,2,0.198079019761211,0.229747645974928,0.424050754056806,"asynchronyWithin",5
66,1999,3,0.410185653035309,0.405992624538884,0.566148786442952,"asynchronyWithin",5
66,1999,5,0.48589905933903,0.598997770593584,0.652117373383912,"asynchronyWithin",5
66,1999,10,0.631336735212856,0.763483742377575,0.782711235109702,"asynchronyWithin",5
66,1999,20,0.763704427695354,0.830563148998462,0.825666866227055,"asynchronyWithin",5
66,1999,30,0.806828211031603,0.852502619127151,0.842476799396187,"asynchronyWithin",5
66,1999,40,0.807021550767057,0.855285161015612,0.850687076055692,"asynchronyWithin",5
66,1999,50,0.816468015850328,0.88497450132881,0.889089378682539,"asynchronyWithin",5
66,1999,60,0.815610379832993,0.865759513624097,0.884624483021497,"asynchronyWithin",5
66,1999,70,0.799294207709679,0.89774192715519,0.949506948345745,"asynchronyWithin",5
66,1999,80,0.821621013119893,0.924059540053948,0.952250041679458,"asynchronyWithin",5
66,1999,90,0.80641322388846,0.915892829548855,0.948309760836456,"asynchronyWithin",5
66,1999,100,0.801297403113639,0.91374971311312,0.944336999657134,"asynchronyWithin",5
66,1999,120,0.806628716724844,0.916947614350905,0.945332945540929,"asynchronyWithin",5
66,1999,140,0.9120283401,0.9466711836,0.9720373828,"asynchronyWithin",5
66,1999,1,0,0,0,"asynchronyWithin",6
66,1999,2,0.152803910717939,0.191816964718427,0.167081665284278,"asynchronyWithin",6
66,1999,3,0.335677195049688,0.367536087432076,0.404719704308518,"asynchronyWithin",6
66,1999,5,0.499522466058475,0.618579791987944,0.626877887202828,"asynchronyWithin",6
66,1999,10,0.704539302881903,0.787086542444288,0.779581815018957,"asynchronyWithin",6
66,1999,20,0.736024283919351,0.80268363695316,0.786763161058095,"asynchronyWithin",6
66,1999,30,0.768093633790323,0.84348642540828,0.845355321940709,"asynchronyWithin",6
66,1999,40,0.806694595723012,0.87496437735858,0.885798772090209,"asynchronyWithin",6
66,1999,50,0.80280330623424,0.876653714561731,0.880936371315754,"asynchronyWithin",6
66,1999,60,0.799381714753901,0.873884098774489,0.874566405938837,"asynchronyWithin",6
66,1999,70,0.771488819087219,0.900598944540723,0.928153025595209,"asynchronyWithin",6
66,1999,80,0.765427174850456,0.905199410173876,0.937379019741808,"asynchronyWithin",6
66,1999,90,0.770986518012019,0.912887048595709,0.947297379909912,"asynchronyWithin",6
66,1999,100,0.795243228330971,0.920211118511739,0.953926238401829,"asynchronyWithin",6
66,1999,120,0.812332635949542,0.924314947524784,0.958009057011072,"asynchronyWithin",6
66,1999,140,0.9193379122,0.9494893637,0.9719996293,"asynchronyWithin",6
66,1999,1,0,0,0,"asynchronyWithin",7
66,1999,2,0.246478376893511,0.237971745017109,0.230169537498558,"asynchronyWithin",7
66,1999,3,0.346167688912014,0.401132157836465,0.36122128374009,"asynchronyWithin",7
66,1999,5,0.50780622848451,0.583378045100209,0.645639979383022,"asynchronyWithin",7
66,1999,10,0.647412768765031,0.741863051511142,0.771779683675413,"asynchronyWithin",7
66,1999,20,0.662081405309121,0.750117351005462,0.7979269191829,"asynchronyWithin",7
66,1999,30,0.738720002935524,0.817438443495137,0.86210865695052,"asynchronyWithin",7
66,1999,40,0.77871708251759,0.833115057507965,0.866582210394333,"asynchronyWithin",7
66,1999,50,0.80313070553061,0.857283642834451,0.876233245336802,"asynchronyWithin",7
66,1999,60,0.830432312557257,0.867433162985064,0.878537964237514,"asynchronyWithin",7
66,1999,70,0.809926119843991,0.883671264031972,0.929002696119917,"asynchronyWithin",7
66,1999,80,0.819267060035513,0.896182311946905,0.929276507017552,"asynchronyWithin",7
66,1999,90,0.809430165872577,0.900648412958314,0.929072661386842,"asynchronyWithin",7
66,1999,100,0.807172908385676,0.902354818916946,0.931830665271778,"asynchronyWithin",7
66,1999,120,0.798294674032823,0.908234695253866,0.945914780551787,"asynchronyWithin",7
66,1999,140,0.9118551421,0.9442790903,0.973572585,"asynchronyWithin",7
66,1999,1,0,0,0,"asynchronyWithin",8
66,1999,2,0.289812847400242,0.407025190414882,0.400091641401043,"asynchronyWithin",8
66,1999,3,0.4321039425282,0.509432117914617,0.540587499185338,"asynchronyWithin",8
66,1999,5,0.614012742099505,0.696577164133049,0.779820755777657,"asynchronyWithin",8
66,1999,10,0.617025954232513,0.737074756975971,0.73783868125378,"asynchronyWithin",8
66,1999,20,0.674509304419511,0.735881465439317,0.74849335218684,"asynchronyWithin",8
66,1999,30,0.750226510591635,0.789808245027955,0.813352927017638,"asynchronyWithin",8
66,1999,40,0.793204038251154,0.81203726464212,0.820506202901294,"asynchronyWithin",8
66,1999,50,0.809812333564859,0.837146366571781,0.862589956715229,"asynchronyWithin",8
66,1999,60,0.802413371245265,0.850989619672262,0.866473715145007,"asynchronyWithin",8
66,1999,70,0.785058463992913,0.86681751565078,0.91444222918909,"asynchronyWithin",8
66,1999,80,0.784071898500024,0.877948344502784,0.912776392378442,"asynchronyWithin",8
66,1999,90,0.808159993383138,0.910138901785448,0.9289076464985,"asynchronyWithin",8
66,1999,100,0.820961849647722,0.91560408748253,0.938113698482368,"asynchronyWithin",8
66,1999,120,0.816191602898578,0.918180242666192,0.945957020436799,"asynchronyWithin",8
66,1999,140,0.9114973981,0.9419230902,0.9712722365,"asynchronyWithin",8
66,1999,1,0,0,0,"asynchronyWithin",9
66,1999,2,0.524832792867606,0.456803525853466,0.42275378226101,"asynchronyWithin",9
66,1999,3,0.666144317808818,0.623662216775275,0.534425199375708,"asynchronyWithin",9
66,1999,5,0.68121889085448,0.667298352923064,0.678744604868822,"asynchronyWithin",9
66,1999,10,0.774828950523154,0.79581936811294,0.815603910864919,"asynchronyWithin",9
66,1999,20,0.781680054314376,0.81832109876759,0.83442379658783,"asynchronyWithin",9
66,1999,30,0.849145696303697,0.857280368219534,0.854993669199801,"asynchronyWithin",9
66,1999,40,0.831039107618343,0.855793973591128,0.856526769966527,"asynchronyWithin",9
66,1999,50,0.849680883610951,0.863398043289719,0.879200048843079,"asynchronyWithin",9
66,1999,60,0.868022743515935,0.868660164202997,0.873201494127879,"asynchronyWithin",9
66,1999,70,0.869536147761367,0.907180143809657,0.94232675421162,"asynchronyWithin",9
66,1999,80,0.859493332300814,0.907897032847054,0.943137584209966,"asynchronyWithin",9
66,1999,90,0.836416215703159,0.899091855844758,0.928840862177233,"asynchronyWithin",9
66,1999,100,0.812445114684465,0.908541115901655,0.937419429941773,"asynchronyWithin",9
66,1999,120,0.798480398572141,0.904311783268686,0.943094843236771,"asynchronyWithin",9
66,1999,140,0.9219342618,0.9498285335,0.9775459649,"asynchronyWithin",9
66,1999,1,0,0,0,"asynchronyWithin",10
66,1999,2,0.420598038398247,0.363814992941954,0.273281866054287,"asynchronyWithin",10
66,1999,3,0.569934002848508,0.522266443613211,0.509328848960987,"asynchronyWithin",10
66,1999,5,0.609986308123518,0.670159687563534,0.668852004174659,"asynchronyWithin",10
66,1999,10,0.746395773756484,0.814700924354615,0.791897730605168,"asynchronyWithin",10
66,1999,20,0.773981314358541,0.846238467244417,0.857299765352202,"asynchronyWithin",10
66,1999,30,0.805848436334688,0.893779404761824,0.904994049023394,"asynchronyWithin",10
66,1999,40,0.823821597272869,0.894752187761741,0.892357132802762,"asynchronyWithin",10
66,1999,50,0.811615108550227,0.892954186654358,0.898177616419205,"asynchronyWithin",10
66,1999,60,0.842541535214973,0.900802780299748,0.900060079503863,"asynchronyWithin",10
66,1999,70,0.819611239742589,0.937186038502741,0.96460427569455,"asynchronyWithin",10
66,1999,80,0.822165295929043,0.927139725295512,0.95720836513364,"asynchronyWithin",10
66,1999,90,0.818677193115409,0.924900215199335,0.945998258778774,"asynchronyWithin",10
66,1999,100,0.810664926142467,0.924651049634527,0.944376409615187,"asynchronyWithin",10
66,1999,120,0.805930012728878,0.91955302306723,0.940001415742406,"asynchronyWithin",10
66,1999,140,0.9137382987,0.9469609053,0.9715354344,"asynchronyWithin",10
66,2009,1,0,0,0,"asynchronyBetween",1
66,2009,2,0.0203981877,0.0209984178,0.0176576897,"asynchronyBetween",1
66,2009,3,0.0415771615,0.0403031176,0.0138691527,"asynchronyBetween",1
66,2009,4,0.4332691041,0.4271611989,0.4739542991,"asynchronyBetween",1
66,2009,5,0.5060618583,0.5048263085,0.5390309899,"asynchronyBetween",1
66,2009,6,0.6088290964,0.6049685303,0.6974895647,"asynchronyBetween",1
66,2009,1,0,0,0,"asynchronyBetween",2
66,2009,2,0.3122193965,0.3049867276,0.4554951587,"asynchronyBetween",2
66,2009,3,0.864456523,0.8600675152,0.7071992897,"asynchronyBetween",2
66,2009,4,0.3492791116,0.346067021,0.4457737991,"asynchronyBetween",2
66,2009,5,0.5103963355,0.5070636167,0.653479341,"asynchronyBetween",2
66,2009,6,0.6088290964,0.6049685303,0.6974895647,"asynchronyBetween",2
66,2009,1,0,0,0,"asynchronyBetween",3
66,2009,2,0.169135555,0.1658958406,0.2753906776,"asynchronyBetween",3
66,2009,3,0.487372883,0.4867308486,0.534832483,"asynchronyBetween",3
66,2009,4,0.683735749,0.681650583,0.5003578828,"asynchronyBetween",3
66,2009,5,0.6085579671,0.6046917903,0.6971080556,"asynchronyBetween",3
66,2009,6,0.6088290964,0.6049685303,0.6974895647,"asynchronyBetween",3
66,2009,1,0,0,0,"asynchronyBetween",4
66,2009,2,0.0203981877,0.0209984178,0.0176576897,"asynchronyBetween",4
66,2009,3,0.2128770218,0.2108382032,0.150674758,"asynchronyBetween",4
66,2009,4,0.3056244876,0.2999836587,0.3861905464,"asynchronyBetween",4
66,2009,5,0.6085579671,0.6046917903,0.6971080556,"asynchronyBetween",4
66,2009,6,0.6088290964,0.6049685303,0.6974895647,"asynchronyBetween",4
66,2009,1,0,0,0,"asynchronyBetween",5
66,2009,2,0.284641404,0.2802299747,0.3655946442,"asynchronyBetween",5
66,2009,3,0.6802963009,0.678147042,0.4975553837,"asynchronyBetween",5
66,2009,4,0.4879047844,0.4872649511,0.535602464,"asynchronyBetween",5
66,2009,5,0.5103963355,0.5070636167,0.653479341,"asynchronyBetween",5
66,2009,6,0.6088290964,0.6049685303,0.6974895647,"asynchronyBetween",5
66,2009,1,0,0,0,"asynchronyBetween",6
66,2009,2,0.838837545,0.8327078846,0.6578290916,"asynchronyBetween",6
66,2009,3,0.4946057625,0.4914786069,0.6531205889,"asynchronyBetween",6
66,2009,4,0.683735749,0.681650583,0.5003578828,"asynchronyBetween",6
66,2009,5,0.5963366373,0.5926704597,0.6973138085,"asynchronyBetween",6
66,2009,6,0.6088290964,0.6049685303,0.6974895647,"asynchronyBetween",6
66,2009,1,0,0,0,"asynchronyBetween",7
66,2009,2,0.3122193965,0.3049867276,0.4554951587,"asynchronyBetween",7
66,2009,3,0.3458606663,0.3426014934,0.4447615934,"asynchronyBetween",7
66,2009,4,0.683735749,0.681650583,0.5003578828,"asynchronyBetween",7
66,2009,5,0.5103963355,0.5070636167,0.653479341,"asynchronyBetween",7
66,2009,6,0.6088290964,0.6049685303,0.6974895647,"asynchronyBetween",7
66,2009,1,0,0,0,"asynchronyBetween",8
66,2009,2,0.284641404,0.2802299747,0.3655946442,"asynchronyBetween",8
66,2009,3,0.8393346358,0.8332436358,0.6575228227,"asynchronyBetween",8
66,2009,4,0.744710541,0.7386158688,0.6539376057,"asynchronyBetween",8
66,2009,5,0.5060618583,0.5048263085,0.5390309899,"asynchronyBetween",8
66,2009,6,0.6088290964,0.6049685303,0.6974895647,"asynchronyBetween",8
66,2009,1,0,0,0,"asynchronyBetween",9
66,2009,2,0.0078710916,0.0079350561,0.0026725954,"asynchronyBetween",9
66,2009,3,0.2816669934,0.2763622649,0.3841113853,"asynchronyBetween",9
66,2009,4,0.4879047844,0.4872649511,0.535602464,"asynchronyBetween",9
66,2009,5,0.4518460199,0.4454645354,0.4755378938,"asynchronyBetween",9
66,2009,6,0.6088290964,0.6049685303,0.6974895647,"asynchronyBetween",9
66,2009,1,0,0,0,"asynchronyBetween",10
66,2009,2,0.2118771742,0.2098320507,0.1492173238,"asynchronyBetween",10
66,2009,3,0.4946057625,0.4914786069,0.6531205889,"asynchronyBetween",10
66,2009,4,0.4332691041,0.4271611989,0.4739542991,"asynchronyBetween",10
66,2009,5,0.7459761499,0.7399248178,0.6543509618,"asynchronyBetween",10
66,2009,6,0.6088290964,0.6049685303,0.6974895647,"asynchronyBetween",10
66,2009,1,0,0,0,"asynchronyWithin",1
66,2009,2,0.371570660058714,0.482016863977205,0.599945187621038,"asynchronyWithin",1
66,2009,3,0.462967917925797,0.542024138121054,0.694236317523243,"asynchronyWithin",1
66,2009,5,0.701855907942482,0.693984704534307,0.775087004238821,"asynchronyWithin",1
66,2009,10,0.634260208342722,0.585468568286076,0.598639043161521,"asynchronyWithin",1
66,2009,20,0.721330973949778,0.660207272220844,0.648945049388162,"asynchronyWithin",1
66,2009,30,0.748742848810397,0.692596177269723,0.65119626454987,"asynchronyWithin",1
66,2009,1,0,0,0,"asynchronyWithin",2
66,2009,2,0.325678380651181,0.305127405341631,0.222139307343122,"asynchronyWithin",2
66,2009,3,0.511548644764452,0.501416952624128,0.469760005825971,"asynchronyWithin",2
66,2009,5,0.593641693067192,0.540340332415453,0.543103604644817,"asynchronyWithin",2
66,2009,10,0.642758257628864,0.576674903986491,0.602800577193404,"asynchronyWithin",2
66,2009,20,0.778853881251358,0.713206051220287,0.739498426348081,"asynchronyWithin",2
66,2009,30,0.764901513724729,0.694555748494387,0.680831232722691,"asynchronyWithin",2
66,2009,1,0,0,0,"asynchronyWithin",3
66,2009,2,0.396845924643786,0.390948147966943,0.33675059131103,"asynchronyWithin",3
66,2009,3,0.547070019023971,0.545883225176783,0.527136146030145,"asynchronyWithin",3
66,2009,5,0.702872764081792,0.639411732602155,0.642525932090813,"asynchronyWithin",3
66,2009,10,0.758864661775336,0.718229336535193,0.735281626176513,"asynchronyWithin",3
66,2009,20,0.731707573557711,0.686486777708785,0.683510696408253,"asynchronyWithin",3
66,2009,30,0.772774840920619,0.724701739207997,0.699106152093322,"asynchronyWithin",3
66,2009,1,0,0,0,"asynchronyWithin",4
66,2009,2,0.331774037443103,0.350622285050676,0.366666698547622,"asynchronyWithin",4
66,2009,3,0.530428867360982,0.553719901276616,0.613031361644812,"asynchronyWithin",4
66,2009,5,0.64624565344259,0.648619580922464,0.698295794613533,"asynchronyWithin",4
66,2009,10,0.737802878940321,0.720794226532451,0.738002161408913,"asynchronyWithin",4
66,2009,20,0.754288469167198,0.696525693764113,0.686707141985645,"asynchronyWithin",4
66,2009,30,0.758831594270608,0.70309260504991,0.671232160911817,"asynchronyWithin",4
66,2009,1,0,0,0,"asynchronyWithin",5
66,2009,2,0.294907896461174,0.280976438311697,0.289505284286121,"asynchronyWithin",5
66,2009,3,0.414994370969333,0.405476359147657,0.501240660072377,"asynchronyWithin",5
66,2009,5,0.543659497530926,0.537344016757095,0.624713675151384,"asynchronyWithin",5
66,2009,10,0.654915469022699,0.586220513744649,0.651923535891327,"asynchronyWithin",5
66,2009,20,0.744842098502138,0.688983181027924,0.686055571269095,"asynchronyWithin",5
66,2009,30,0.763446920814288,0.696176872510916,0.679379746512719,"asynchronyWithin",5
66,2009,1,0,0,0,"asynchronyWithin",6
66,2009,2,0.447741407976578,0.395732616983728,0.367499427118625,"asynchronyWithin",6
66,2009,3,0.566856886390721,0.554132188594908,0.516704676014008,"asynchronyWithin",6
66,2009,5,0.592645790649375,0.600211943192435,0.592513218844983,"asynchronyWithin",6
66,2009,10,0.706622702543425,0.668796714865527,0.685373322243811,"asynchronyWithin",6
66,2009,20,0.746539416531796,0.702967650613596,0.719830543972179,"asynchronyWithin",6
66,2009,30,0.767087919936167,0.70046860052897,0.660148581964389,"asynchronyWithin",6
66,2009,1,0,0,0,"asynchronyWithin",7
66,2009,2,0.214880813775432,0.199480081313682,0.194610092490788,"asynchronyWithin",7
66,2009,3,0.40268362067871,0.323496597570015,0.344328250331586,"asynchronyWithin",7
66,2009,5,0.554589633751014,0.515498413214125,0.501466868816649,"asynchronyWithin",7
66,2009,10,0.676571344293283,0.626150274260038,0.652352929569641,"asynchronyWithin",7
66,2009,20,0.770674320202369,0.722619402800533,0.698317652251649,"asynchronyWithin",7
66,2009,30,0.788723336752042,0.725335900946835,0.718557023443841,"asynchronyWithin",7
66,2009,1,0,0,0,"asynchronyWithin",8
66,2009,2,0.393709765714596,0.397884590884386,0.520340116606554,"asynchronyWithin",8
66,2009,3,0.580610662946869,0.564729888348804,0.608810785139525,"asynchronyWithin",8
66,2009,5,0.733549930637655,0.614831871609409,0.749410499878154,"asynchronyWithin",8
66,2009,10,0.724361530458002,0.63980013441642,0.759839779792532,"asynchronyWithin",8
66,2009,20,0.786759821965331,0.743138041266796,0.797957316387385,"asynchronyWithin",8
66,2009,30,0.806131632365793,0.740382495966381,0.726324330150993,"asynchronyWithin",8
66,2009,1,0,0,0,"asynchronyWithin",9
66,2009,2,0.277035650148651,0.201158600444025,0.182600872743049,"asynchronyWithin",9
66,2009,3,0.43355765289431,0.353890666726144,0.367958122052358,"asynchronyWithin",9
66,2009,5,0.559406758293774,0.507250234285019,0.528384275098814,"asynchronyWithin",9
66,2009,10,0.643584466683611,0.599351144644563,0.602994952786583,"asynchronyWithin",9
66,2009,20,0.745941097718059,0.710062444391531,0.693572796298491,"asynchronyWithin",9
66,2009,30,0.790265709734069,0.75089859329112,0.714724026431899,"asynchronyWithin",9
66,2009,1,0,0,0,"asynchronyWithin",10
66,2009,2,0.241033786903932,0.227290495313335,0.281043833448577,"asynchronyWithin",10
66,2009,3,0.30845936837855,0.314248783848256,0.365934332976162,"asynchronyWithin",10
66,2009,5,0.446965773741374,0.470375321712583,0.540985522470597,"asynchronyWithin",10
66,2009,10,0.639601263898825,0.577293826525057,0.651252667339589,"asynchronyWithin",10
66,2009,20,0.736926921212104,0.672180060015663,0.663367914809526,"asynchronyWithin",10
66,2009,30,0.758636689727842,0.702947672624824,0.678039532700995,"asynchronyWithin",10
59,1999,1,0,0,0,"asynchronyBetween",1
59,1999,2,0.3897910013,0.386780452,0.3272211628,"asynchronyBetween",1
59,1999,3,0.3293945924,0.5613352561,0.4478535555,"asynchronyBetween",1
59,1999,4,0.4140290629,0.4389722605,0.935366752,"asynchronyBetween",1
59,1999,5,0.6970995921,0.6945863736,0.6922165906,"asynchronyBetween",1
59,1999,6,0.3504121355,0.600344893,0.8529114279,"asynchronyBetween",1
59,1999,7,0.5315037531,0.6594007309,0.9177251345,"asynchronyBetween",1
59,1999,1,0,0,0,"asynchronyBetween",2
59,1999,2,0.1115491461,0.2271656856,0.8432969945,"asynchronyBetween",2
59,1999,3,0.3051832729,0.3339599494,0.2674837039,"asynchronyBetween",2
59,1999,4,0.200197161,0.3831725384,0.8553411873,"asynchronyBetween",2
59,1999,5,0.4808950866,0.6081730555,0.9200127485,"asynchronyBetween",2
59,1999,6,0.7198238225,0.7437433274,0.7684170714,"asynchronyBetween",2
59,1999,7,0.5315037531,0.6594007309,0.9177251345,"asynchronyBetween",2
59,1999,1,0,0,0,"asynchronyBetween",3
59,1999,2,0.7165305336,0.5106483776,0.6895389132,"asynchronyBetween",3
59,1999,3,0.5831725585,0.5334894371,0.4057189529,"asynchronyBetween",3
59,1999,4,0.2858996788,0.6049958358,0.6467484943,"asynchronyBetween",3
59,1999,5,0.8245245232,0.7383143541,0.8233087837,"asynchronyBetween",3
59,1999,6,0.7198238225,0.7437433274,0.7684170714,"asynchronyBetween",3
59,1999,7,0.5315037531,0.6594007309,0.9177251345,"asynchronyBetween",3
59,1999,1,0,0,0,"asynchronyBetween",4
59,1999,2,0.4075884395,0.2865351247,0.3053180222,"asynchronyBetween",4
59,1999,3,0.6299167187,0.5326987282,0.7929191251,"asynchronyBetween",4
59,1999,4,0.4544131706,0.5663487357,0.9220252983,"asynchronyBetween",4
59,1999,5,0.5693048943,0.6545634102,0.7459872516,"asynchronyBetween",4
59,1999,6,0.5942513523,0.6949075669,0.7448500963,"asynchronyBetween",4
59,1999,7,0.5315037531,0.6594007309,0.9177251345,"asynchronyBetween",4
59,1999,1,0,0,0,"asynchronyBetween",5
59,1999,2,0.1904788034,0.1691898372,0.188402628,"asynchronyBetween",5
59,1999,3,0.5831725585,0.5334894371,0.4057189529,"asynchronyBetween",5
59,1999,4,0.7919258168,0.6740837636,0.7668171724,"asynchronyBetween",5
59,1999,5,0.6970995921,0.6945863736,0.6922165906,"asynchronyBetween",5
59,1999,6,0.7198238225,0.7437433274,0.7684170714,"asynchronyBetween",5
59,1999,7,0.5315037531,0.6594007309,0.9177251345,"asynchronyBetween",5
59,1999,1,0,0,0,"asynchronyBetween",6
59,1999,2,0.2817892071,0.364996846,0.4733922867,"asynchronyBetween",6
59,1999,3,0.1504283348,0.3053436316,0.8665023619,"asynchronyBetween",6
59,1999,4,0.488923127,0.445947744,0.367200609,"asynchronyBetween",6
59,1999,5,0.4715960841,0.6048244612,0.9367258049,"asynchronyBetween",6
59,1999,6,0.5942513523,0.6949075669,0.7448500963,"asynchronyBetween",6
59,1999,7,0.5315037531,0.6594007309,0.9177251345,"asynchronyBetween",6
59,1999,1,0,0,0,"asynchronyBetween",7
59,1999,2,0.3925591634,0.4260239882,0.1763459689,"asynchronyBetween",7
59,1999,3,0.2672349052,0.4052322992,0.4302212741,"asynchronyBetween",7
59,1999,4,0.488923127,0.445947744,0.367200609,"asynchronyBetween",7
59,1999,5,0.5693048943,0.6545634102,0.7459872516,"asynchronyBetween",7
59,1999,6,0.4964335339,0.6425179606,0.9330312069,"asynchronyBetween",7
59,1999,7,0.5315037531,0.6594007309,0.9177251345,"asynchronyBetween",7
59,1999,1,0,0,0,"asynchronyBetween",8
59,1999,2,0.4075884395,0.2865351247,0.3053180222,"asynchronyBetween",8
59,1999,3,0.648345332,0.5478678714,0.7187354519,"asynchronyBetween",8
59,1999,4,0.4290095708,0.4533298373,0.9243874419,"asynchronyBetween",8
59,1999,5,0.4689367991,0.6473545094,0.5285236904,"asynchronyBetween",8
59,1999,6,0.4903130224,0.5314082446,0.910896388,"asynchronyBetween",8
59,1999,7,0.5315037531,0.6594007309,0.9177251345,"asynchronyBetween",8
59,1999,1,0,0,0,"asynchronyBetween",9
