"REGION_ID","timePeriod","no","asynchrony1","asynchrony2","AreaHarvested","propNo","propAsynchrony1","propAsynchrony2","metric","rep"
3,1998,5,0.4449326314,0.349116099,80.1133754617939,0.732503520424056,0.747335786395705,0.655914117015629,"asynchronyBetween",7
3,1998,6,0.4616730652,0.3896372712,96.727936885894,0.884416040191233,0.775454032565159,0.732044690656123,"asynchronyBetween",7
3,1998,7,0.4610653622,0.389368656,109.369270219227,1,0.774433297812639,0.73154002042685,"asynchronyBetween",7
3,1998,1,0,0,13.9438857142857,0.127493634055852,0,0,"asynchronyBetween",8
3,1998,2,0.2335503655,0.0580080032,25.0459652983692,0.229003679444558,0.503673842042305,0.10344843943195,"asynchronyBetween",8
3,1998,3,0.4058373692,0.2965652855,54.8214993653027,0.501251395894063,0.875227347864311,0.528879021553113,"asynchronyBetween",8
3,1998,4,0.4636936565,0.5607431443,56.1670428830667,0.513554152555664,1,1,"asynchronyBetween",8
3,1998,5,0.4514075831,0.381527598,83.0299619697304,0.759170851220817,0.973503900198385,0.680396366639983,"asynchronyBetween",8
3,1998,6,0.4521608931,0.3685160298,95.4253845049417,0.872506365944149,0.975128485718243,0.65719221634004,"asynchronyBetween",8
3,1998,7,0.4610653622,0.389368656,109.369270219227,1,0.994331830373013,0.6943796994363,"asynchronyBetween",8
3,1998,1,0,0,13.9438857142857,0.127493634055852,0,0,"asynchronyBetween",9
3,1998,2,0.2802536542,0.2698067682,29.5018055555556,0.26974492466138,0.516064459329827,0.483431517026854,"asynchronyBetween",9
3,1998,3,0.164871877,0.1305500136,52.9563165380386,0.484197402358901,0.303598239621808,0.233915522370222,"asynchronyBetween",9
3,1998,4,0.5430593972,0.5581075265,51.9479039941778,0.474977147511818,1,1,"asynchronyBetween",9
3,1998,5,0.4513618502,0.3356446894,79.8674646636718,0.73025507533862,0.83114637648701,0.601397891020916,"asynchronyBetween",9
3,1998,6,0.4400846114,0.3889766943,96.7187274560695,0.884331835278774,0.810380252453166,0.696956546598373,"asynchronyBetween",9
3,1998,7,0.4610653622,0.389368656,109.369270219227,1,0.849014609777938,0.697658851586908,"asynchronyBetween",9
3,1998,1,0,0,16.8604722222222,0.154160964852613,0,0,"asynchronyBetween",10
3,1998,2,0.3915740544,0.5607830331,25.3626849465588,0.2318995536472,0.649763473178953,1,"asynchronyBetween",10
3,1998,3,0.4371837901,0.4851577462,39.3065706608445,0.359393187703051,0.725446578191147,0.865143411201397,"asynchronyBetween",10
3,1998,4,0.4392709029,0.3078224819,65.9235789493861,0.602761441282769,0.728909855817961,0.548915469496932,"asynchronyBetween",10
3,1998,5,0.6026409156,0.5140494258,68.8175856462246,0.62922231727689,1,0.916663656812765,"asynchronyBetween",10
3,1998,6,0.2767351886,0.2767970194,96.4020078078799,0.881435961076132,0.459204115479742,0.493590217717306,"asynchronyBetween",10
3,1998,7,0.4610653622,0.389368656,109.369270219227,1,0.765074773824401,0.694330307833274,"asynchronyBetween",10
3,1998,1,0,0,44.476,0.00280373366345728,0,0,"asynchronyWithin",1
3,1998,2,0.0470218140543267,0.0909377286876109,69.117,0.00435708381188004,0.057885904497688,0.109812322075256,"asynchronyWithin",1
3,1998,3,0.39713982355376,0.369006264295937,115.139,0.007258276155158,0.488896448612159,0.445595412679062,"asynchronyWithin",1
3,1998,5,0.519000384684803,0.44049947523175,162.215,0.0102259118674728,0.638912115713312,0.531927407317359,"asynchronyWithin",1
3,1998,10,0.563647774544489,0.507517683675477,305.6,0.0192647946657196,0.693875000439598,0.612855589676194,"asynchronyWithin",1
3,1998,20,0.711916531524999,0.659710756817036,858.947,0.0541473742923293,0.876400308728401,0.796637118054313,"asynchronyWithin",1
3,1998,30,0.675888408915467,0.688406654922657,1105.843,0.0697115128518433,0.832048118015451,0.831288997428143,"asynchronyWithin",1
3,1998,40,0.776701761595567,0.759438769232361,1205.958,0.0760226873216029,0.956153753297615,0.917064192463625,"asynchronyWithin",1
3,1998,50,0.673795964362269,0.645902557135452,1916.565,0.120818819334113,0.829472227484448,0.779962955497181,"asynchronyWithin",1
3,1998,60,0.758622505019059,0.784377824833835,2362.396,0.148923671004965,0.933897399717385,0.947179477345761,"asynchronyWithin",1
3,1998,70,0.789728301744808,0.817251595371223,2748.706,0.17327636350272,0.972189992523585,0.98687636806623,"asynchronyWithin",1
3,1998,80,0.773553628356981,0.791167095786079,2942.18,0.185472819272208,0.952278263938904,0.955377896409262,"asynchronyWithin",1
3,1998,90,0.766075338210349,0.798833400500752,3275.446,0.206481657816271,0.943072162516832,0.96463538210419,"asynchronyWithin",1
3,1998,100,0.758093698513851,0.771190466257309,3601.64,0.227044682787442,0.9332464158395,0.931255014658751,"asynchronyWithin",1
3,1998,120,0.785360248949839,0.789337570663913,4435.338,0.279600379067615,0.966812728970156,0.953168643936614,"asynchronyWithin",1
3,1998,140,0.781015091162339,0.777115852083276,5384.007,0.339403760909021,0.961463650169751,0.93841024479405,"asynchronyWithin",1
3,1998,160,0.80496894341724,0.80846434365859,5853.063,0.368972699150918,0.990951887318086,0.976265277057582,"asynchronyWithin",1
3,1998,180,0.800132772372966,0.81028729331163,6474.682,0.408159094423529,0.984998349777405,0.97846658928866,"asynchronyWithin",1
3,1998,200,0.811456460415783,0.824079764925332,7417.058,0.46756577026745,0.998938303770903,0.995121759336513,"asynchronyWithin",1
3,1998,220,0.805532268193575,0.828119531297133,7288.838,0.459482877688789,0.991645364693639,1,"asynchronyWithin",1
3,1998,240,0.802698436324943,0.800173258833695,8291.912,0.522715909902539,0.988156794033208,0.966253334926585,"asynchronyWithin",1
3,1998,260,0.809686168313317,0.81489849263892,9369.653,0.590655893763231,0.996758996961132,0.984034866757092,"asynchronyWithin",1
3,1998,280,0.799465765347991,0.816607929500154,10257.008,0.646594087057078,0.984177235030484,0.986099106032498,"asynchronyWithin",1
3,1998,300,0.800061800383533,0.809584679204235,10738.022,0.67691684864522,0.984910980162154,0.977618144008914,"asynchronyWithin",1
3,1998,320,0.800414717414887,0.811407349971217,11301.227,0.712420869193998,0.985345436424283,0.979819119469699,"asynchronyWithin",1
3,1998,340,0.810780986040057,0.82476789301901,12286.068,0.77450450677051,0.998106765345806,0.995952711955878,"asynchronyWithin",1
3,1998,360,0.812318896324835,0.820025455079484,13176.445,0.830633204676529,1,0.990225956626128,"asynchronyWithin",1
3,1998,380,0.796185844522931,0.808827175208118,13961.064,0.880094997627518,0.980139509403394,0.976703416161679,"asynchronyWithin",1
3,1998,400,0.806939122719749,0.820826976115106,14261.544,0.899037031335487,0.993377263991486,0.991193837475849,"asynchronyWithin",1
3,1998,420,0.804715923575817,0.821731779268192,15302.395,0.964651497279888,0.990640408854926,0.992286437177812,"asynchronyWithin",1
3,1998,440,0.802918113819981,0.81782942657255,15863.133,1,0.988427226613358,0.987574131105851,"asynchronyWithin",1
3,1998,1,0,0,5.391,0.000339042423697374,0,0,"asynchronyWithin",2
3,1998,2,0.288119756350004,0.427903282746206,48.098,0.00302490493322135,0.352321344757217,0.51803183393623,"asynchronyWithin",2
3,1998,3,0.110512448226313,0.0712628839868062,96.682,0.00608037462584112,0.135137884554532,0.0862728657895471,"asynchronyWithin",2
3,1998,5,0.459420860645356,0.537073966289032,154.265,0.0097017954909433,0.561793392728889,0.650196955560933,"asynchronyWithin",2
3,1998,10,0.762094552494323,0.627437567579157,332.833,0.0209320176231623,0.931911719516992,0.759593690722627,"asynchronyWithin",2
3,1998,20,0.674894776389402,0.716175460328767,779.773,0.0490402759884571,0.825281258735632,0.867022297078941,"asynchronyWithin",2
3,1998,30,0.599377696416299,0.585857421094274,1341.322,0.0843563461025058,0.732936743714105,0.709255587680598,"asynchronyWithin",2
3,1998,40,0.774293599670971,0.72559837992909,1528.955,0.096156670177002,0.946829074579628,0.87842995043991,"asynchronyWithin",2
3,1998,50,0.705512601823129,0.740351244325713,1975.07,0.124213043919861,0.86272163966268,0.896290185935527,"asynchronyWithin",2
3,1998,60,0.718445733073417,0.764299725523407,2009.056,0.126350438802402,0.878536654404286,0.925282895585261,"asynchronyWithin",2
3,1998,70,0.680068958946706,0.765917462630416,2907.465,0.18285178638755,0.831608401933665,0.927241373947456,"asynchronyWithin",2
3,1998,80,0.768523061196372,0.76391731385925,2521.818,0.158598272462189,0.939772689758609,0.924819937193284,"asynchronyWithin",2
3,1998,90,0.814874406121329,0.821562743906351,3030.789,0.190607688420579,0.996452482849327,0.994607127545489,"asynchronyWithin",2
3,1998,100,0.817775478657265,0.821745849379724,3334.684,0.209719782160054,1,0.994828800217795,"asynchronyWithin",2
3,1998,120,0.780404073992365,0.784450311320362,4308.422,0.270958604561507,0.954301142990663,0.94967776549206,"asynchronyWithin",2
3,1998,140,0.785542006418074,0.776472949428203,4754.637,0.29902126734951,0.960583958457502,0.940020145236272,"asynchronyWithin",2
3,1998,160,0.766178315002589,0.800393798468128,5943.57,0.373793800447969,0.936905464884573,0.968979402613163,"asynchronyWithin",2
3,1998,180,0.786315979894564,0.826017350120766,6833.412,0.429756365535655,0.961530396076005,1,"asynchronyWithin",2
3,1998,200,0.772550695574415,0.801016229264761,7885.724,0.495936742268327,0.944697799991379,0.969732934965168,"asynchronyWithin",2
3,1998,220,0.778675100809749,0.814842125923881,7860.422,0.494345488066065,0.952186903535288,0.986470957062522,"asynchronyWithin",2
3,1998,240,0.815535523417726,0.825917708974603,8861.6,0.557310024454952,0.99726091659875,0.99987937160624,"asynchronyWithin",2
3,1998,260,0.785253569969857,0.804009593462992,9640.827,0.606315962256924,0.960231249852579,0.973356786446971,"asynchronyWithin",2
3,1998,280,0.80930955226568,0.822181328805673,9643.43,0.606479666102015,0.989647615253167,0.995356003945277,"asynchronyWithin",2
3,1998,300,0.798700199794112,0.802995170449488,10907.989,0.686008352480855,0.976674185811399,0.972128697214517,"asynchronyWithin",2
3,1998,320,0.802152716646902,0.823830891221452,11353.846,0.714048500487244,0.980896025354032,0.997353010927683,"asynchronyWithin",2
3,1998,340,0.802780037980358,0.816647037473762,12131.887,0.762979850213812,0.981663132402149,0.988656034106748,"asynchronyWithin",2
3,1998,360,0.804897113023902,0.823326095343092,13115.138,0.824816949479786,0.984251954271717,0.996741890739606,"asynchronyWithin",2
3,1998,380,0.798357334194081,0.819653751241405,14135.154,0.888966216192845,0.976254919632626,0.992296046955394,"asynchronyWithin",2
3,1998,400,0.797789006792638,0.811799795858547,14644.466,0.920997077795174,0.975559952106361,0.982787826115104,"asynchronyWithin",2
3,1998,420,0.802253428234888,0.820740704208138,15334.377,0.964385892036591,0.981019178457316,0.993611943003549,"asynchronyWithin",2
3,1998,440,0.803905785968441,0.819542567536992,15900.665,1,0.983039730279517,0.992161444813687,"asynchronyWithin",2
3,1998,1,0,0,12.865,0.000814221696777258,0,0,"asynchronyWithin",3
3,1998,2,0.0269988940633252,0.0562486499149828,44.551,0.00281961840754945,0.0331435901236572,0.0681280754790779,"asynchronyWithin",3
3,1998,3,0.236409176190238,0.186835993474725,137.137,0.00867935645790461,0.290213696114474,0.22629479436206,"asynchronyWithin",3
3,1998,5,0.360798056416973,0.318542281867247,98.699,0.00624662784688835,0.442912323417722,0.385816773471551,"asynchronyWithin",3
3,1998,10,0.590483708238904,0.664273630697652,338.538,0.0214259607293882,0.724872283830025,0.804564805010121,"asynchronyWithin",3
3,1998,20,0.781804132705731,0.807583077494869,636.692,0.0402960311359896,0.959735449555995,0.978140469902036,"asynchronyWithin",3
3,1998,30,0.698874324746579,0.699506513858943,1317.07,0.0833569351087775,0.857931592050387,0.84723869188538,"asynchronyWithin",3
3,1998,40,0.639318319025912,0.655658053707944,1455.701,0.0921308463443724,0.784821195810517,0.794129662471807,"asynchronyWithin",3
3,1998,50,0.768082562018638,0.787164664153498,1668.054,0.105570599160209,0.942890977569878,0.953409792678913,"asynchronyWithin",3
3,1998,60,0.742586373762535,0.80573235628029,2182.153,0.138107758903038,0.911592095056621,0.975898885885565,"asynchronyWithin",3
3,1998,70,0.770802668265066,0.785269991098711,2364.135,0.14962534093358,0.946230154586276,0.951114974419633,"asynchronyWithin",3
3,1998,80,0.736120125214958,0.783921457867336,2618.422,0.165719083071815,0.903654188748463,0.949481637905566,"asynchronyWithin",3
3,1998,90,0.757744381771302,0.768561571531531,3159.415,0.199958355392423,0.930199924079371,0.930877822574577,"asynchronyWithin",3
3,1998,100,0.770769972008273,0.794210652721518,3850.651,0.24370645867991,0.946190016966891,0.961943857793583,"asynchronyWithin",3
3,1998,120,0.814603788020355,0.804072346133067,4445.471,0.281352424453486,1,0.973888290133009,"asynchronyWithin",3
3,1998,140,0.751819790386903,0.765409641367229,5134.629,0.324969011791816,0.922926951044472,0.927060220970575,"asynchronyWithin",3
3,1998,160,0.776975955231035,0.802953692593099,5450.812,0.344980131788095,0.953808423993752,0.972533382718857,"asynchronyWithin",3
3,1998,180,0.799664760530796,0.811729957260884,6476.791,0.409914011480115,0.981660989416875,0.98316314934641,"asynchronyWithin",3
3,1998,200,0.791043807440905,0.802355424268908,6476.524,0.40989711313631,0.971077987942206,0.971808763201608,"asynchronyWithin",3
3,1998,220,0.782474932929635,0.802412695479218,8536.092,0.540246506963605,0.960558917644124,0.971878129796979,"asynchronyWithin",3
3,1998,240,0.787739628148427,0.798994242436265,8468.33,0.535957871859289,0.967021808310991,0.967737717053136,"asynchronyWithin",3
3,1998,260,0.794144381830944,0.812443585866824,9215.093,0.583220261050931,0.974884224097299,0.984027492643591,"asynchronyWithin",3
3,1998,280,0.79774453480399,0.814261171751725,10563.418,0.668555315019621,0.979303738253739,0.986228943319179,"asynchronyWithin",3
3,1998,300,0.79702058319589,0.816322955321977,10664.401,0.674946496489163,0.978415022022921,0.988726164975307,"asynchronyWithin",3
3,1998,320,0.806731427206286,0.820168889563768,11439.252,0.723986566133124,0.990335963409648,0.993384340748563,"asynchronyWithin",3
3,1998,340,0.806899739239646,0.824608256927162,12044.037,0.762263213539687,0.990542581689399,0.99876127966656,"asynchronyWithin",3
3,1998,360,0.804496971140428,0.822501274646438,12841.035,0.812704959663907,0.987592966017887,0.996209313564773,"asynchronyWithin",3
3,1998,380,0.809581545932695,0.825630982813492,13567.041,0.858653645026555,0.993834742531869,1,"asynchronyWithin",3
3,1998,400,0.810826772746022,0.821621531496228,14350.888,0.908263068606327,0.995363371334779,0.995143773185932,"asynchronyWithin",3
3,1998,420,0.805010845276431,0.823301659403414,15251.759,0.965278903367106,0.98822379310654,0.997178735465886,"asynchronyWithin",3
3,1998,440,0.805912173756894,0.820382807979231,15800.365,1,0.989330255528785,0.993643437633146,"asynchronyWithin",3
3,1998,1,0,0,82.449,0.00518031516678335,0,0,"asynchronyWithin",4
3,1998,2,0.284031483874012,0.33028744679717,257.393,0.0161721411020615,0.351983456660326,0.398006055327571,"asynchronyWithin",4
3,1998,3,0.518838974259867,0.595155414232895,144.292,0.00906594423274392,0.642966523003809,0.717179720339618,"asynchronyWithin",4
3,1998,5,0.660090741859504,0.608442380338148,189.701,0.0119190162094624,0.818011503021429,0.733190903986178,"asynchronyWithin",4
3,1998,10,0.538197937735295,0.610589517232734,429.442,0.0269820726249412,0.666956944025109,0.735778266884615,"asynchronyWithin",4
3,1998,20,0.575893881866872,0.52274137996235,943.238,0.0592641525947725,0.713671303069167,0.62991868632256,"asynchronyWithin",4
3,1998,30,0.675666892906083,0.685286795502817,957.557,0.0601638230925732,0.8373141078315,0.825790676851376,"asynchronyWithin",4
3,1998,40,0.667551023977587,0.691311263048404,1437.092,0.0902932659421342,0.827256590403181,0.833050336843057,"asynchronyWithin",4
3,1998,50,0.799599186331823,0.804581283870769,1902.286,0.119521656022021,0.990896085564586,0.969544032293937,"asynchronyWithin",4
3,1998,60,0.727081843977694,0.736460402319274,2601.616,0.163460937342433,0.90102962258843,0.887456373151392,"asynchronyWithin",4
3,1998,70,0.763071860005974,0.800378714312346,2551.016,0.160281712034191,0.945629925604533,0.964479812783303,"asynchronyWithin",4
3,1998,80,0.743628442610222,0.744610174025053,2684.483,0.168667515674806,0.921534845823582,0.897277086956568,"asynchronyWithin",4
3,1998,90,0.788443043695652,0.811723808929429,3481.155,0.218722847389583,0.977070936343393,0.978150984363239,"asynchronyWithin",4
3,1998,100,0.776605890743678,0.816201779796744,3852.501,0.242054716980776,0.962401851225699,0.98354707052411,"asynchronyWithin",4
3,1998,120,0.777859837506476,0.776437270617907,4074.139,0.255980352136273,0.963955793450756,0.93562967131994,"asynchronyWithin",4
3,1998,140,0.769787365590736,0.761704811160169,4996.222,0.313915324663934,0.953952055379395,0.917876625810922,"asynchronyWithin",4
3,1998,160,0.797688267793029,0.797737731746606,5606.836,0.352280531825333,0.988527996986844,0.961297351374697,"asynchronyWithin",4
3,1998,180,0.782024777287947,0.774304437301818,6550.823,0.411591744494333,0.969117157539938,0.933059544652883,"asynchronyWithin",4
3,1998,200,0.801240136672525,0.829855331033428,7342.111,0.461308796583426,0.992929618485833,1,"asynchronyWithin",4
3,1998,220,0.773514865992252,0.799431461561172,7874.82,0.494779190550387,0.958571326659231,0.963338345450684,"asynchronyWithin",4
3,1998,240,0.800213657561037,0.824436141021387,8988.383,0.564744954817616,0.991657563497691,0.993469717179147,"asynchronyWithin",4
3,1998,260,0.778615768788801,0.800911146530246,9831.628,0.617726493257309,0.964892574479823,0.965121409213414,"asynchronyWithin",4
3,1998,280,0.800408960703147,0.812719291780028,9844.371,0.618527142824561,0.991899591156452,0.979350570379466,"asynchronyWithin",4
3,1998,300,0.806945549569139,0.827080991495787,11255.281,0.707175379576569,1,0.996656839531072,"asynchronyWithin",4
3,1998,320,0.795172227219586,0.808640740324501,11366.616,0.714170617712796,0.985410016381107,0.974435796318247,"asynchronyWithin",4
3,1998,340,0.798391057975066,0.81507102142512,12192.132,0.76603823351435,0.989398923386293,0.982184473539626,"asynchronyWithin",4
3,1998,360,0.80357194480394,0.824896302482424,13453.631,0.845298896500948,0.995819290698114,0.994024225228718,"asynchronyWithin",4
3,1998,380,0.79642774314338,0.810008674855052,13889.506,0.872685157987706,0.986965903174787,0.976084197526742,"asynchronyWithin",4
3,1998,400,0.798745263663055,0.814974484877658,14206.648,0.89261136100562,0.989837869592983,0.982068144170095,"asynchronyWithin",4
3,1998,420,0.801643881670034,0.821106817776462,15297.699,0.96116268416338,0.99342995583539,0.989457785074332,"asynchronyWithin",4
3,1998,440,0.804770861542435,0.820897446836073,15915.827,1,0.997305037461493,0.989205486953733,"asynchronyWithin",4
3,1998,1,0,0,23.692,0.00148672990644558,0,0,"asynchronyWithin",5
3,1998,2,0.280427502588676,0.358672320247005,93.818,0.00588730484395203,0.340661618547972,0.431184250487155,"asynchronyWithin",5
3,1998,3,0.172115410676761,0.229717496776378,203.348,0.0127605754269752,0.209084750379124,0.276158936945832,"asynchronyWithin",5
3,1998,5,0.454116913094058,0.532904911205653,200.653,0.0125914577037829,0.551658454311955,0.640641030121565,"asynchronyWithin",5
3,1998,10,0.704129483464288,0.790246319357939,435.538,0.0273310556303181,0.855372198839311,0.950008538930265,"asynchronyWithin",5
3,1998,20,0.686359339230334,0.643444665252455,433.598,0.0272093159705804,0.833785136084453,0.773528343435514,"asynchronyWithin",5
3,1998,30,0.753330784208461,0.752121344546778,1217.309,0.076389063636897,0.915141638681879,0.904175928603739,"asynchronyWithin",5
3,1998,40,0.749429585347383,0.816755719382628,1337.294,0.083918410582063,0.910402486116512,0.981877281331793,"asynchronyWithin",5
3,1998,50,0.700761619878653,0.731552141454582,1715.916,0.107677850504325,0.851280938711326,0.879448298625717,"asynchronyWithin",5
3,1998,60,0.78047198548553,0.753430686182803,1883.145,0.118171871926113,0.948112604336215,0.905749976725357,"asynchronyWithin",5
3,1998,70,0.823184906429914,0.819251956313555,2104.19,0.132042976609983,1,0.984878176548237,"asynchronyWithin",5
3,1998,80,0.734140073356751,0.730277395210453,2822.867,0.177141684569404,0.891828880270238,0.877915839964125,"asynchronyWithin",5
3,1998,90,0.746756099281793,0.763340399338067,3359.671,0.210827424933224,0.907154751561728,0.917663113028857,"asynchronyWithin",5
3,1998,100,0.807639312226047,0.831830754119091,3465.875,0.217491981027439,0.981115307044092,1,"asynchronyWithin",5
3,1998,120,0.772451943393327,0.814332970338981,4577.775,0.287266376729652,0.938369906153149,0.978964730874082,"asynchronyWithin",5
3,1998,140,0.793671854819712,0.794956596548145,5121.372,0.321378394159759,0.964147725037625,0.955671081661321,"asynchronyWithin",5
3,1998,160,0.755026799907716,0.774930736579345,5812.411,0.364742751234732,0.917201948201657,0.931596641194153,"asynchronyWithin",5
3,1998,180,0.795820123118148,0.809492023292174,5979.73,0.375242420372693,0.966757428254551,0.973145101072184,"asynchronyWithin",5
3,1998,200,0.803773022701634,0.801706944171566,7073.214,0.443861167841026,0.976418562127836,0.963786131014804,"asynchronyWithin",5
3,1998,220,0.792331216499887,0.809065742881916,7899.33,0.495701931111041,0.962519125789323,0.972632640564867,"asynchronyWithin",5
3,1998,240,0.797785658556657,0.817316085498222,8991.009,0.564207410493896,0.969145148708555,0.982550935332704,"asynchronyWithin",5
3,1998,260,0.773671845318969,0.797599179195078,9275.883,0.582083938240341,0.939851835566715,0.95884790895924,"asynchronyWithin",5
3,1998,280,0.814071610635606,0.823563627695687,10193.293,0.639653619291845,0.988929223892318,0.990061528282687,"asynchronyWithin",5
3,1998,300,0.791650131755259,0.805647712939922,10929.222,0.685834931689304,0.961691748198568,0.968523595635874,"asynchronyWithin",5
3,1998,320,0.80565312851138,0.819448329126287,11405.937,0.715749942973755,0.97870250319024,0.985114249585642,"asynchronyWithin",5
3,1998,340,0.789715146231963,0.811870513923287,12220.602,0.766872128489308,0.959341139595104,0.976004445499323,"asynchronyWithin",5
3,1998,360,0.787813636837102,0.801723556400632,13048.196,0.818805639809371,0.95703119758814,0.963806101698725,"asynchronyWithin",5
3,1998,380,0.81699576584594,0.828527890236716,13656.215,0.856960292476395,0.992481469794173,0.996029403979091,"asynchronyWithin",5
3,1998,400,0.802041295785102,0.816850774059066,14159.789,0.888560770524193,0.974314870839273,0.981991552986173,"asynchronyWithin",5
3,1998,420,0.803662409898741,0.820123592405221,14934.077,0.937149202307155,0.976284190370009,0.985926029236238,"asynchronyWithin",5
3,1998,440,0.803888809541422,0.8195251539307,15935.645,1,0.976559219274102,0.985206605878112,"asynchronyWithin",5
