"REGION_ID","timePeriod","no","asynchrony0","asynchrony1","asynchrony2","metric","rep"
3,1999,8,0.2512651143,0.3382174668,0.3428013939,"asynchronyBetween",7
3,1999,1,0,0,0,"asynchronyBetween",8
3,1999,2,0.178524651,0.2004081905,0.2729986547,"asynchronyBetween",8
3,1999,3,0.3271963092,0.3712394544,0.2050434929,"asynchronyBetween",8
3,1999,4,0.4455124278,0.5959515803,0.4434639857,"asynchronyBetween",8
3,1999,5,0.1836195705,0.2634207914,0.3217464327,"asynchronyBetween",8
3,1999,6,0.221119132,0.2754916768,0.2480960959,"asynchronyBetween",8
3,1999,7,0.2389645997,0.3114023671,0.3211799169,"asynchronyBetween",8
3,1999,8,0.2512651143,0.3382174668,0.3428013939,"asynchronyBetween",8
3,1999,1,0,0,0,"asynchronyBetween",9
3,1999,2,0.0602708622,0.1039277352,0.1065153984,"asynchronyBetween",9
3,1999,3,0.2623447952,0.317247419,0.1325226343,"asynchronyBetween",9
3,1999,4,0.1776865079,0.2525783517,0.3141909378,"asynchronyBetween",9
3,1999,5,0.2064804358,0.2898512731,0.3132514475,"asynchronyBetween",9
3,1999,6,0.188874607,0.2799604183,0.3105119281,"asynchronyBetween",9
3,1999,7,0.226151401,0.294559338,0.2857147589,"asynchronyBetween",9
3,1999,8,0.2512651143,0.3382174668,0.3428013939,"asynchronyBetween",9
3,1999,1,0,0,0,"asynchronyBetween",10
3,1999,2,0.104741682,0.1766185484,0.1798578612,"asynchronyBetween",10
3,1999,3,0.0853092595,0.1499546497,0.229001811,"asynchronyBetween",10
3,1999,4,0.3948878806,0.4889255714,0.3765528647,"asynchronyBetween",10
3,1999,5,0.2207558392,0.2705315578,0.2882312917,"asynchronyBetween",10
3,1999,6,0.2119636711,0.300130458,0.3209597146,"asynchronyBetween",10
3,1999,7,0.2371627723,0.308000634,0.2809132754,"asynchronyBetween",10
3,1999,8,0.2512651143,0.3382174668,0.3428013939,"asynchronyBetween",10
3,1999,1,0,0,0,"asynchronyWithin",1
3,1999,2,0.309220993153409,0.356043043171683,0.372062072476169,"asynchronyWithin",1
3,1999,3,0.553550418871537,0.570459002891982,0.649308654418833,"asynchronyWithin",1
3,1999,5,0.686593066946375,0.681272819202499,0.705159713660208,"asynchronyWithin",1
3,1999,10,0.725200401668104,0.756665303211902,0.735235064284049,"asynchronyWithin",1
3,1999,20,0.772790411574451,0.808415885052381,0.805112895910639,"asynchronyWithin",1
3,1999,30,0.793793735317078,0.825142293885744,0.809124241692349,"asynchronyWithin",1
3,1999,40,0.805168991545877,0.838021192699328,0.817333153538266,"asynchronyWithin",1
3,1999,50,0.787872792603452,0.812081674854572,0.786541508873761,"asynchronyWithin",1
3,1999,60,0.789194381688778,0.813134506192193,0.783133928004188,"asynchronyWithin",1
3,1999,70,0.782895900350879,0.794851177785362,0.759051452640534,"asynchronyWithin",1
3,1999,80,0.782561644579898,0.80019695933309,0.756213667259989,"asynchronyWithin",1
3,1999,90,0.80885395052082,0.820058844139067,0.756298493736717,"asynchronyWithin",1
3,1999,100,0.802307060910792,0.823293460863563,0.769636080696397,"asynchronyWithin",1
3,1999,120,0.809690605187429,0.841424914075061,0.807947296426515,"asynchronyWithin",1
3,1999,140,0.82306127687919,0.870241818168775,0.845370843725808,"asynchronyWithin",1
3,1999,160,0.823883848993415,0.866153208688138,0.84238995043707,"asynchronyWithin",1
3,1999,180,0.771360156017574,0.818749599304276,0.804324198174051,"asynchronyWithin",1
3,1999,200,0.766567406146086,0.818709446069922,0.794792720287182,"asynchronyWithin",1
3,1999,220,0.765826858456482,0.817664889978938,0.791457435875222,"asynchronyWithin",1
3,1999,240,0.778401666541026,0.823789530081748,0.800014286893034,"asynchronyWithin",1
3,1999,260,0.780148647483305,0.815173371404498,0.790024525610402,"asynchronyWithin",1
3,1999,280,0.778770028749617,0.809902773362611,0.79036130831508,"asynchronyWithin",1
3,1999,300,0.9418848971,0.9279157043,0.8928199364,"asynchronyWithin",1
3,1999,320,0.9412358588,0.9278363329,0.8892500482,"asynchronyWithin",1
3,1999,340,0.9379198017,0.9268804168,0.8875333542,"asynchronyWithin",1
3,1999,360,0.9376798422,0.9263644722,0.8902672857,"asynchronyWithin",1
3,1999,380,0.9369153976,0.9246918033,0.884606948,"asynchronyWithin",1
3,1999,1,0,0,0,"asynchronyWithin",2
3,1999,2,0.329577081275481,0.317436163166502,0.330230065403327,"asynchronyWithin",2
3,1999,3,0.467932162125963,0.460924311494169,0.413944604880037,"asynchronyWithin",2
3,1999,5,0.559606745935338,0.551622765637601,0.590824230936496,"asynchronyWithin",2
3,1999,10,0.675455241987319,0.689112805742826,0.693591011314314,"asynchronyWithin",2
3,1999,20,0.718711729947754,0.736910527831089,0.737224058949951,"asynchronyWithin",2
3,1999,30,0.742847054791942,0.788898861265892,0.761343614194435,"asynchronyWithin",2
3,1999,40,0.760068050144964,0.789235721870519,0.789773170674581,"asynchronyWithin",2
3,1999,50,0.752497509726894,0.786714586032844,0.784408018855788,"asynchronyWithin",2
3,1999,60,0.774260632978203,0.811143147450607,0.804018296641962,"asynchronyWithin",2
3,1999,70,0.775343600942376,0.789779459908542,0.768877738358463,"asynchronyWithin",2
3,1999,80,0.794583924606326,0.804998058436872,0.77796079038649,"asynchronyWithin",2
3,1999,90,0.817068060390034,0.822430571283277,0.787327255593599,"asynchronyWithin",2
3,1999,100,0.810119451246862,0.827851776685052,0.786408714121605,"asynchronyWithin",2
3,1999,120,0.816936334050501,0.837214328614156,0.817967797861076,"asynchronyWithin",2
3,1999,140,0.812557424577899,0.851379986251511,0.842728193594614,"asynchronyWithin",2
3,1999,160,0.808400958607383,0.851015681084789,0.832684934841044,"asynchronyWithin",2
3,1999,180,0.770761235103838,0.820268406476009,0.793726026304131,"asynchronyWithin",2
3,1999,200,0.769273757165516,0.811489523147061,0.790399561488261,"asynchronyWithin",2
3,1999,220,0.776011478306576,0.822950697191162,0.797559159073658,"asynchronyWithin",2
3,1999,240,0.772046421286746,0.817873996037231,0.794101847070284,"asynchronyWithin",2
3,1999,260,0.776164649106903,0.821134189509073,0.799910986559594,"asynchronyWithin",2
3,1999,280,0.777734806854569,0.813710126921628,0.793419781355289,"asynchronyWithin",2
3,1999,300,0.9392817856,0.9334063266,0.8946334164,"asynchronyWithin",2
3,1999,320,0.9392941591,0.9332140704,0.8985411011,"asynchronyWithin",2
3,1999,340,0.9372688583,0.9300194281,0.896841317,"asynchronyWithin",2
3,1999,360,0.9388020404,0.9303401669,0.8985849889,"asynchronyWithin",2
3,1999,380,0.93566277,0.9242984558,0.8853181022,"asynchronyWithin",2
3,1999,1,0,0,0,"asynchronyWithin",3
3,1999,2,0.307759181118024,0.340105839723699,0.309869359429928,"asynchronyWithin",3
3,1999,3,0.505892810385562,0.513968521876709,0.46415043987423,"asynchronyWithin",3
3,1999,5,0.51448398663237,0.520061895167558,0.50207984621907,"asynchronyWithin",3
3,1999,10,0.70578879739321,0.726312212379219,0.636795571873654,"asynchronyWithin",3
3,1999,20,0.77000205168368,0.775326599808652,0.700491689574229,"asynchronyWithin",3
3,1999,30,0.778523820824438,0.786626148324751,0.714704701003577,"asynchronyWithin",3
3,1999,40,0.776009880709666,0.782925201641426,0.701542291035534,"asynchronyWithin",3
3,1999,50,0.794182621265046,0.795398546798108,0.720773162819253,"asynchronyWithin",3
3,1999,60,0.804721968930129,0.817409114500758,0.754159814867084,"asynchronyWithin",3
3,1999,70,0.792274009838058,0.801947288575295,0.72355010406926,"asynchronyWithin",3
3,1999,80,0.787767649321697,0.808227601908224,0.73615825867326,"asynchronyWithin",3
3,1999,90,0.818247124688379,0.826294224930529,0.751475789433723,"asynchronyWithin",3
3,1999,100,0.817018195916175,0.820150323530429,0.739414935965301,"asynchronyWithin",3
3,1999,120,0.809822629926479,0.819275931802903,0.753871805802173,"asynchronyWithin",3
3,1999,140,0.806026240808095,0.828755054114774,0.780173964424879,"asynchronyWithin",3
3,1999,160,0.806018533355678,0.82327104637089,0.778386841821409,"asynchronyWithin",3
3,1999,180,0.75000461596175,0.766818953784788,0.720570100113619,"asynchronyWithin",3
3,1999,200,0.751368196289642,0.775758921280159,0.734401465064573,"asynchronyWithin",3
3,1999,220,0.759764609223925,0.783933602398541,0.7404961027736,"asynchronyWithin",3
3,1999,240,0.768591940329027,0.793898874507885,0.761064819849741,"asynchronyWithin",3
3,1999,260,0.772137436887058,0.803583887462247,0.777899872748952,"asynchronyWithin",3
3,1999,280,0.773848647114282,0.807453127162013,0.782162522160525,"asynchronyWithin",3
3,1999,300,0.9413764438,0.9306561272,0.8783581916,"asynchronyWithin",3
3,1999,320,0.9376288217,0.9258499046,0.8791811733,"asynchronyWithin",3
3,1999,340,0.9398122044,0.9296154976,0.8941832984,"asynchronyWithin",3
3,1999,360,0.9395278288,0.9278862444,0.8904055368,"asynchronyWithin",3
3,1999,380,0.9363703634,0.9256498651,0.8870079639,"asynchronyWithin",3
3,1999,1,0,0,0,"asynchronyWithin",4
3,1999,2,0.319708094104458,0.278385018994083,0.177759550168137,"asynchronyWithin",4
3,1999,3,0.434239908337522,0.438673412018936,0.317156087390908,"asynchronyWithin",4
3,1999,5,0.563355427359121,0.556118088404077,0.451744975132392,"asynchronyWithin",4
3,1999,10,0.714531577865369,0.733435065456376,0.668548673249368,"asynchronyWithin",4
3,1999,20,0.70769359437813,0.733449520983152,0.686556788799212,"asynchronyWithin",4
3,1999,30,0.748485769547872,0.772265247314099,0.754944860250025,"asynchronyWithin",4
3,1999,40,0.771577191555628,0.78930574929106,0.757827134958061,"asynchronyWithin",4
3,1999,50,0.794860249891285,0.801264924218585,0.768006435813916,"asynchronyWithin",4
3,1999,60,0.789459826655209,0.813363835073665,0.790213184978555,"asynchronyWithin",4
3,1999,70,0.794168319450192,0.807310438284637,0.77167617552222,"asynchronyWithin",4
3,1999,80,0.790676336287459,0.806381206881022,0.777246015706071,"asynchronyWithin",4
3,1999,90,0.821109388419994,0.825285907081737,0.782297301045827,"asynchronyWithin",4
3,1999,100,0.826119173699038,0.827620914582344,0.780633498528572,"asynchronyWithin",4
3,1999,120,0.829609210372214,0.844001358914843,0.826945590384175,"asynchronyWithin",4
3,1999,140,0.823355496021374,0.854193008775634,0.855282147896365,"asynchronyWithin",4
3,1999,160,0.820199673837005,0.859821397728368,0.861711888545253,"asynchronyWithin",4
3,1999,180,0.776116490419538,0.818121315565092,0.818282642095285,"asynchronyWithin",4
3,1999,200,0.764136383475902,0.80557529471791,0.80356741335788,"asynchronyWithin",4
3,1999,220,0.761125488123338,0.8068903865639,0.802223529729244,"asynchronyWithin",4
3,1999,240,0.761383261201998,0.811964649640548,0.8054485372222,"asynchronyWithin",4
3,1999,260,0.76527453266634,0.813284925688147,0.806092731391458,"asynchronyWithin",4
3,1999,280,0.771841641457968,0.813733373581225,0.799982490788398,"asynchronyWithin",4
3,1999,300,0.9433768352,0.9339368673,0.9099991418,"asynchronyWithin",4
3,1999,320,0.9434121489,0.9322509411,0.904195174,"asynchronyWithin",4
3,1999,340,0.9394503342,0.927488246,0.9005980462,"asynchronyWithin",4
3,1999,360,0.9370863927,0.924540845,0.8950015731,"asynchronyWithin",4
3,1999,380,0.9396115023,0.9283496021,0.8944516248,"asynchronyWithin",4
3,1999,1,0,0,0,"asynchronyWithin",5
3,1999,2,0.391116577300812,0.420778780858148,0.413811377233552,"asynchronyWithin",5
3,1999,3,0.545407445788316,0.580001722964687,0.562264392235998,"asynchronyWithin",5
3,1999,5,0.560698035474168,0.578110940409793,0.555852806571936,"asynchronyWithin",5
3,1999,10,0.697434768880695,0.674515524912234,0.703079311765117,"asynchronyWithin",5
3,1999,20,0.737453847919533,0.705923527389917,0.711573842746221,"asynchronyWithin",5
3,1999,30,0.757832856217282,0.759040418831114,0.766025061694267,"asynchronyWithin",5
3,1999,40,0.758653532729967,0.772914733619501,0.768153070689251,"asynchronyWithin",5
3,1999,50,0.774685767165551,0.795211650279379,0.797002676518004,"asynchronyWithin",5
3,1999,60,0.76812145277205,0.798333344611348,0.808839593624252,"asynchronyWithin",5
3,1999,70,0.774407055064234,0.798880880259633,0.793519020103423,"asynchronyWithin",5
3,1999,80,0.78543681545709,0.802890504076794,0.782770539357431,"asynchronyWithin",5
3,1999,90,0.808144776845316,0.818078472396902,0.78312894503906,"asynchronyWithin",5
3,1999,100,0.809577006059602,0.817646374679213,0.777987188080168,"asynchronyWithin",5
3,1999,120,0.810828048980582,0.824804913532485,0.803220482855568,"asynchronyWithin",5
3,1999,140,0.805687304916881,0.841576396968164,0.830730855233664,"asynchronyWithin",5
3,1999,160,0.800046929357118,0.831586882258032,0.82212456615529,"asynchronyWithin",5
3,1999,180,0.754328520637081,0.783383129269007,0.778461759092826,"asynchronyWithin",5
3,1999,200,0.764506209230904,0.793363087474569,0.781163130101402,"asynchronyWithin",5
3,1999,220,0.766914008778918,0.803793776624505,0.793626849336893,"asynchronyWithin",5
3,1999,240,0.767986713568542,0.810138650378394,0.784884656731165,"asynchronyWithin",5
3,1999,260,0.767852191694195,0.805397524745852,0.7800974275067,"asynchronyWithin",5
3,1999,280,0.773430584757852,0.807214072072965,0.78977858878871,"asynchronyWithin",5
3,1999,300,0.9377884794,0.9260957033,0.892722948,"asynchronyWithin",5
3,1999,320,0.9354786858,0.922610815,0.8842528594,"asynchronyWithin",5
3,1999,340,0.9367531516,0.9241391655,0.8892293571,"asynchronyWithin",5
3,1999,360,0.9362168873,0.924875556,0.8923850365,"asynchronyWithin",5
3,1999,380,0.9372059775,0.9250571661,0.8886881291,"asynchronyWithin",5
3,1999,1,0,0,0,"asynchronyWithin",6
3,1999,2,0.323984122481184,0.293603165126208,0.527267003050151,"asynchronyWithin",6
3,1999,3,0.465084546907034,0.438914869914799,0.56656012723335,"asynchronyWithin",6
3,1999,5,0.673319829857458,0.713001013924176,0.73534496269734,"asynchronyWithin",6
3,1999,10,0.725914045422328,0.743201614133637,0.709902683279048,"asynchronyWithin",6
3,1999,20,0.748642955378366,0.763153313198914,0.695087673609557,"asynchronyWithin",6
3,1999,30,0.771420186812174,0.766507871600852,0.694992312290367,"asynchronyWithin",6
3,1999,40,0.778460319624036,0.772627851008333,0.725147752880254,"asynchronyWithin",6
3,1999,50,0.787899741197239,0.781682509656763,0.754423532248135,"asynchronyWithin",6
3,1999,60,0.793239840355066,0.79018190424118,0.764193264137603,"asynchronyWithin",6
3,1999,70,0.794568732549045,0.791785880017702,0.739959928144668,"asynchronyWithin",6
3,1999,80,0.797207922212502,0.796121440457439,0.753368705443168,"asynchronyWithin",6
3,1999,90,0.818144048335091,0.812391716649886,0.761196320185313,"asynchronyWithin",6
3,1999,100,0.812011332503077,0.808037887739722,0.757756008750959,"asynchronyWithin",6
3,1999,120,0.818089206175492,0.818700052593605,0.795314258375944,"asynchronyWithin",6
3,1999,140,0.811549071626998,0.836412726771272,0.8106505716526,"asynchronyWithin",6
3,1999,160,0.814453235147765,0.839998269751766,0.820487746725762,"asynchronyWithin",6
3,1999,180,0.760037508830937,0.79952038561503,0.774169083348465,"asynchronyWithin",6
3,1999,200,0.756049682214358,0.808144991669825,0.792777093850194,"asynchronyWithin",6
3,1999,220,0.767792687844641,0.812447210937731,0.799078579517205,"asynchronyWithin",6
3,1999,240,0.771766088535325,0.807370578856289,0.796508960776553,"asynchronyWithin",6
3,1999,260,0.774891014443733,0.813336218001966,0.802709567931343,"asynchronyWithin",6
3,1999,280,0.773707162847061,0.809787757372214,0.795269728324214,"asynchronyWithin",6
3,1999,300,0.9328191481,0.9240587613,0.8881950444,"asynchronyWithin",6
3,1999,320,0.9317704041,0.9230992417,0.8808830016,"asynchronyWithin",6
3,1999,340,0.9323893008,0.9191075567,0.8786506997,"asynchronyWithin",6
3,1999,360,0.9352717825,0.9250984071,0.8897757383,"asynchronyWithin",6
3,1999,380,0.9368111253,0.9258334224,0.8915783246,"asynchronyWithin",6
3,1999,1,0,0,0,"asynchronyWithin",7
3,1999,2,0.304098849740695,0.347830643734485,0.317857868918755,"asynchronyWithin",7
3,1999,3,0.378412141753609,0.488336810082841,0.417980537681032,"asynchronyWithin",7
3,1999,5,0.492206967819411,0.567722994891662,0.534152262692254,"asynchronyWithin",7
3,1999,10,0.643123347581624,0.64584577003866,0.691249329811601,"asynchronyWithin",7
3,1999,20,0.697900451804996,0.704182219133203,0.717218948264351,"asynchronyWithin",7
3,1999,30,0.733858097630995,0.736349518677496,0.725944209470423,"asynchronyWithin",7
3,1999,40,0.764866472290052,0.763328348197882,0.741117702601928,"asynchronyWithin",7
3,1999,50,0.756170658475681,0.764738664054885,0.740054526101062,"asynchronyWithin",7
3,1999,60,0.756932326278964,0.76600382071851,0.74984939859537,"asynchronyWithin",7
3,1999,70,0.770444419596761,0.780791082356667,0.754279399464016,"asynchronyWithin",7
3,1999,80,0.785523607602218,0.797144582972932,0.772460011709973,"asynchronyWithin",7
3,1999,90,0.806263185686848,0.822349294684733,0.793115658979384,"asynchronyWithin",7
3,1999,100,0.794802983344939,0.816009501593294,0.778650809660113,"asynchronyWithin",7
3,1999,120,0.813104854952131,0.830399186545638,0.825530011767792,"asynchronyWithin",7
3,1999,140,0.817313052537566,0.847099464945035,0.856128576771165,"asynchronyWithin",7
3,1999,160,0.812527132970215,0.843286865774427,0.84599951367236,"asynchronyWithin",7
3,1999,180,0.772374144608369,0.80427579162061,0.786009606277191,"asynchronyWithin",7
3,1999,200,0.777092423101625,0.807110463109343,0.791736894425706,"asynchronyWithin",7
3,1999,220,0.775293613255003,0.812893427005441,0.795107307883096,"asynchronyWithin",7
3,1999,240,0.777445496174586,0.811717642732182,0.796698815670863,"asynchronyWithin",7
3,1999,260,0.770372753992841,0.814525570914658,0.794466920503071,"asynchronyWithin",7
3,1999,280,0.776991134937158,0.809816342591015,0.792342709851585,"asynchronyWithin",7
3,1999,300,0.9369420032,0.9328285962,0.8934464075,"asynchronyWithin",7
3,1999,320,0.9375375467,0.9335979447,0.9003992366,"asynchronyWithin",7
3,1999,340,0.9358924841,0.9302980432,0.8990207271,"asynchronyWithin",7
3,1999,360,0.9357033425,0.9255739459,0.8888647258,"asynchronyWithin",7
3,1999,380,0.9371378588,0.9268811542,0.8899778933,"asynchronyWithin",7
3,1999,1,0,0,0,"asynchronyWithin",8
3,1999,2,0.252099265924775,0.21249229788569,0.134582246460265,"asynchronyWithin",8
3,1999,3,0.47221695939922,0.527178456710103,0.399305961566806,"asynchronyWithin",8
3,1999,5,0.608854852117865,0.633266190297136,0.516219631697934,"asynchronyWithin",8
3,1999,10,0.663681619284817,0.656652193243188,0.639511216279501,"asynchronyWithin",8
3,1999,20,0.73006352418657,0.760901930911339,0.718018220163313,"asynchronyWithin",8
3,1999,30,0.758474560193315,0.790977508816188,0.742330994260068,"asynchronyWithin",8
3,1999,40,0.774169849681508,0.815299997678376,0.777801114067495,"asynchronyWithin",8
3,1999,50,0.782571406661615,0.822103297450123,0.780188976095077,"asynchronyWithin",8
3,1999,60,0.786011146172332,0.840168105105132,0.793982455220253,"asynchronyWithin",8
3,1999,70,0.782855312901461,0.828959792011688,0.769494177430446,"asynchronyWithin",8
3,1999,80,0.777219334832106,0.82087007479025,0.760131704425791,"asynchronyWithin",8
3,1999,90,0.800815390729058,0.840579063381893,0.763836995767375,"asynchronyWithin",8
3,1999,100,0.796571483695579,0.827141480615021,0.74907357368032,"asynchronyWithin",8
3,1999,120,0.800388487776816,0.839935411557561,0.786412505521745,"asynchronyWithin",8
3,1999,140,0.802472282183988,0.858816777180669,0.812509139388238,"asynchronyWithin",8
3,1999,160,0.801366082508485,0.857048455376566,0.819513711670321,"asynchronyWithin",8
3,1999,180,0.744142691986987,0.812963843619355,0.774038066636647,"asynchronyWithin",8
3,1999,200,0.755090341088118,0.815901180218102,0.784775518521283,"asynchronyWithin",8
3,1999,220,0.76994876227867,0.817795368898459,0.793420064140845,"asynchronyWithin",8
3,1999,240,0.772606867802471,0.815897727326682,0.791968927078435,"asynchronyWithin",8
3,1999,260,0.770011949052598,0.816725548375429,0.795312577584923,"asynchronyWithin",8
3,1999,280,0.774954392303364,0.811369327135129,0.794005389944542,"asynchronyWithin",8
3,1999,300,0.9284324022,0.9230125075,0.8858611058,"asynchronyWithin",8
3,1999,320,0.9367889737,0.930383486,0.8927281049,"asynchronyWithin",8
3,1999,340,0.9375461232,0.9291920526,0.8883120507,"asynchronyWithin",8
3,1999,360,0.9373571346,0.9269674153,0.8886546717,"asynchronyWithin",8
3,1999,380,0.935766945,0.9245345657,0.8868230114,"asynchronyWithin",8
3,1999,1,0,0,0,"asynchronyWithin",9
3,1999,2,0.323251065878071,0.308300122379855,0.242553135488561,"asynchronyWithin",9
3,1999,3,0.41086268049367,0.384628787809001,0.265722445685145,"asynchronyWithin",9
3,1999,5,0.581716154931344,0.528793404955269,0.406115878533181,"asynchronyWithin",9
3,1999,10,0.733142666901253,0.711317116458407,0.574482018687399,"asynchronyWithin",9
3,1999,20,0.77111397915834,0.761935137212483,0.666398769691319,"asynchronyWithin",9
3,1999,30,0.77848596636266,0.777288753275243,0.702371544019138,"asynchronyWithin",9
3,1999,40,0.801555468024386,0.802655932582523,0.726182348757318,"asynchronyWithin",9
3,1999,50,0.815162937264323,0.82283245783439,0.78005963579119,"asynchronyWithin",9
3,1999,60,0.821298474885134,0.835282888818629,0.800391929428211,"asynchronyWithin",9
3,1999,70,0.804873786429194,0.807802181928148,0.758091248672117,"asynchronyWithin",9
3,1999,80,0.808930103890395,0.820033100324548,0.76874746971856,"asynchronyWithin",9
3,1999,90,0.828219660588558,0.844156590295476,0.779466709142559,"asynchronyWithin",9
3,1999,100,0.828792010608875,0.838127862209974,0.777413530304773,"asynchronyWithin",9
3,1999,120,0.840785025872909,0.851719698976032,0.819402165299468,"asynchronyWithin",9
3,1999,140,0.826880811808042,0.859168878400752,0.842483831902314,"asynchronyWithin",9
3,1999,160,0.818192309815149,0.850562342630016,0.835408885838241,"asynchronyWithin",9
3,1999,180,0.770720532967638,0.79917960600903,0.776956763979721,"asynchronyWithin",9
3,1999,200,0.762797584160254,0.804065268846294,0.7864955914237,"asynchronyWithin",9
3,1999,220,0.761257004289829,0.802166912812454,0.785858908185446,"asynchronyWithin",9
3,1999,240,0.766421404862034,0.8018945789638,0.785101998670851,"asynchronyWithin",9
3,1999,260,0.766351496145121,0.797654718791478,0.766141030787153,"asynchronyWithin",9
3,1999,280,0.773376860298589,0.805198796633917,0.782552106019304,"asynchronyWithin",9
3,1999,300,0.9254006077,0.9097037753,0.8614041733,"asynchronyWithin",9
3,1999,320,0.9329970138,0.9189560351,0.8714040771,"asynchronyWithin",9
3,1999,340,0.9340353004,0.9221369756,0.8862552111,"asynchronyWithin",9
3,1999,360,0.9360885578,0.9234624469,0.8859145064,"asynchronyWithin",9
3,1999,380,0.9372745097,0.9256940265,0.8886886465,"asynchronyWithin",9
3,1999,1,0,0,0,"asynchronyWithin",10
3,1999,2,0.344484614557342,0.450408952400746,0.343229179896311,"asynchronyWithin",10
3,1999,3,0.490592171214802,0.464473624800806,0.389072346478718,"asynchronyWithin",10
3,1999,5,0.619797795521698,0.587629733009083,0.584420055876726,"asynchronyWithin",10
3,1999,10,0.735855518921557,0.740054319886477,0.744250925481667,"asynchronyWithin",10
3,1999,20,0.774578022310462,0.788852922208355,0.763639234884912,"asynchronyWithin",10
3,1999,30,0.740419662500823,0.776768172189541,0.776011889830519,"asynchronyWithin",10
3,1999,40,0.778554629841232,0.797585653118706,0.777774339310438,"asynchronyWithin",10
